SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,Yes,No,0.10704778280226633,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),0.5596369791370178,0.23545574906591463,No
0,Yes,No,-1.2367242199587352,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.1873944510998066,-0.9390790410533608,No
0,No,No,-1.1960038562387048,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.36686852711774764,-0.898683644298709,Yes
0,No,No,-1.1960038562387048,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.37683930911874425,-0.893694923169446,No
0,No,No,1.2064976032430856,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.9717626351782166,1.534267087670813,No
0,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),1.302460238211275,2.3114921804201543,No
0,Yes,No,1.247217966963116,Yes,No,No,No,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),-1.4893587220678117,-0.46228091542468247,No
1,No,No,-0.5037576729981889,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0.21730679710279655,-0.3941164426496195,Yes
1,No,No,0.10704778280226633,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.5301264272340338,0.6862286436706945,No
1,Yes,No,-0.46303730927815856,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.14418772909548702,-0.35634785038338485,Yes
0,Yes,No,1.2064976032430856,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,1.0415581091851935,1.6420985156197063,No
0,No,No,-0.7073594915983407,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.5305018529719588,-0.6895105406664239,No
0,No,No,0.9214550572028734,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-0.47233895796614456,0.24318164462008302,No
0,No,No,-0.8702409464784621,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.6684310039857471,-0.7989312957007461,No
0,Yes,Yes,-0.62591876415828,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,0.7806559801591124,-0.36257271480131475,Yes
0,No,No,1.1657772395230555,Yes,No,No,No,No,No,No,No internet service,No,One year,No,Bank transfer (automatic),-1.505976692069473,-0.4174486472232081,No
0,Yes,No,1.5729808767233588,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.8155537171626008,1.8130394732525068,No
0,No,No,-1.2367242199587352,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.17410007509847744,-0.9398516306087776,Yes
0,No,No,0.10704778280226633,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.5126238800701375,-0.7081409859456185,No
0,No,No,-0.62591876415828,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.19071804510013865,-0.4928313138445941,No
0,No,No,-0.46303730927815856,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0831030341893466,-0.07170378418052335,Yes
0,Yes,No,0.5956921474426305,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),-1.4993295040688086,-0.6005744458442969,No
0,Yes,No,-1.1960038562387048,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.4594463760648215,-0.9756335640182262,No
0,No,No,-1.1960038562387048,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,-1.4993295040688086,-0.9772449650909528,No
1,Yes,No,0.47353105628253944,Yes,No,No,No,No,No,No,No internet service,No,Two year,Yes,Credit card (automatic),-1.5093002860698053,-0.633376390968566,No
0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.6900343649879066,-0.9879949969048957,No
0,Yes,Yes,0.47353105628253944,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,0.9850570111795457,0.8888899210501805,No
0,Yes,Yes,-1.1145631287986442,Yes,Yes,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),-1.2916048790480432,-0.94782034002322,Yes
0,No,No,-0.3408762181180675,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.3028356639492,-0.3891056475330589,Yes
0,No,Yes,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.16246749609731476,-0.9766710414212145,Yes
0,No,No,-0.5851984004382496,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.35357415111641893,-0.3980014644140013,No
0,No,No,-0.9109613101984924,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1911198392001445,-0.5393632790679854,Yes
0,Yes,No,1.3286586944031769,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),0.2073360151017999,0.928998355969963,No
1,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.7058751151516368,-0.9694528475748915,Yes
0,No,No,0.8400143297628127,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),1.4021680582212426,1.5467609644812685,Yes
0,No,No,-1.1960038562387048,Yes,No,No,No,No,No,No,No internet service,No,One year,No,Mailed check,-1.4478137970636586,-0.9844410849499781,No
0,Yes,No,0.025607055362205634,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,-0.12336158793125872,-0.11633738649631904,No
0,No,No,-1.1960038562387048,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,-1.16863190103575,-0.9723445399108803,Yes
0,No,No,0.06632741908223598,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0.5047976781315361,0.19662760540939409,No
0,Yes,Yes,-0.748079855318371,Yes,No,No,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,-1.4976677070686424,-0.8910239707064334,No
0,No,No,-0.7888002190384014,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,-1.477726143066649,-0.8858365836914918,No
1,Yes,No,0.5549717837226001,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),-0.1615829189350795,0.23607382071024813,Yes
0,Yes,Yes,-0.38159658183809786,Yes,Yes,No,No,No,No,No,No internet service,No,One year,No,Mailed check,-1.343120586053193,-0.7696832625313943,No
0,Yes,Yes,0.5956921474426305,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.4960059100684764,-0.5884999747924964,No
0,No,Yes,-0.62591876415828,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.4806479429669752,-0.6335750568542448,No
0,Yes,Yes,0.6771328748826912,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0249401391835322,1.1043982590368835,Yes
1,Yes,No,1.0843365120829946,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.4823097399671412,0.3158933587784564,No
0,No,No,1.4915401492832983,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.684271754149477,1.5961625480533508,No
0,No,No,-0.8702409464784621,No,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,-0.7698006209958805,-0.7996597372815677,Yes
0,No,No,-0.9109613101984924,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.4357794239624898,-0.775863978974729,No
0,Yes,Yes,-0.8295205827584317,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),-1.3547531650543558,-0.8883750922307185,No
0,No,No,0.5142514200025698,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.1994288242009752,1.0851938900879505,Yes
0,Yes,Yes,0.26992923768238775,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,-0.16324471593524553,0.02630471942092721,No
1,Yes,No,1.5729808767233588,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),-1.3065610520495383,-0.21732587838294884,No
0,Yes,Yes,1.5729808767233588,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),-1.3580767590546883,-0.2893974469096912,No
0,Yes,Yes,0.025607055362205634,Yes,Yes,No,No,No,No,No,No internet service,No,One year,No,Credit card (automatic),-1.3497677740538576,-0.654103865041035,No
1,No,No,1.4100994218432374,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.36354493311741554,1.226842666576804,No
0,Yes,Yes,0.18848851024232702,No,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),-0.8163309370005319,-0.36780424979085174,Yes
0,Yes,Yes,0.6771328748826912,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,0.6560212051466532,0.8710099913391051,Yes
0,Yes,No,-0.9516816739185228,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,-0.4623681759651477,-0.8014256562653777,No
0,Yes,No,0.7992939660427822,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),0.8919963791702424,1.0356598625920823,No
0,No,No,1.5322605130033284,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,1.1346187411944968,2.0116832849438255,No
0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6726391751483144,-0.969894327320844,No
1,No,No,-0.748079855318371,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.47156173812821356,-0.5209756476490647,Yes
0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.6800635829869099,-0.9878625529811098,No
0,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.481049737066981,-0.9985022148585647,Yes
0,No,No,0.7992939660427822,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,0.5131066631323666,0.8898832504785735,No
0,No,No,-1.0738427650786138,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,-0.12834697893175703,-0.8246033429278828,No
0,Yes,No,-1.0331224013585834,No,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,-1.0157465770204666,-0.8941364029153984,No
1,No,No,0.5956921474426305,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.6792863631489789,0.7449675238696718,Yes
0,No,No,-0.2594354906780068,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),0.7440964461554579,-0.003451015456269982,No
0,Yes,Yes,-0.30015585439803716,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,-0.3477041829536853,-0.4349091711756287,No
0,No,No,1.4915401492832983,Yes,No,No,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,-1.517609271070636,-0.44724853007500054,No
0,No,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1.5949365102405126,2.6094468609634833,No
0,No,No,-1.1552834925186746,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,-1.4893587220678117,-0.9812624307791203,No
0,Yes,Yes,1.0843365120829946,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.504314895069307,-0.5006675793352506,No
0,No,No,1.4100994218432374,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),0.02620014208369237,0.9181158802322346,No
1,No,No,-0.2594354906780068,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.466576347127715,-0.12176758737153463,No
0,No,No,-0.21871512695797646,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,0.44663478312572175,-0.0896057878788965,No
0,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),1.3456669602155942,2.35213039103508,No
0,No,No,-1.0738427650786138,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,0.8138919201624348,-0.7923973954606494,No
0,Yes,Yes,1.2064976032430856,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),-1.4660935640654862,-0.46949910927100547,No
0,No,No,-0.5037576729981889,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,0.1308933530941583,-0.38219648950890256,No
0,No,No,-1.0738427650786138,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),0.4615909561272169,-0.7940529445079711,No
0,No,No,0.758573602322752,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.329826210051864,-0.462369211373873,No
0,Yes,Yes,1.1657772395230555,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),-1.4960059100684764,-0.428375270935532,No
1,Yes,No,1.2064976032430856,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.8089065291619363,1.4729455509580138,No
0,No,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),0.6626683931473177,1.723198344951177,No
1,Yes,No,-0.7888002190384014,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1047063951915064,-0.4609344021995274,Yes
0,Yes,No,-1.1145631287986442,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9867188081797118,-0.7875190442678746,Yes
1,No,No,-1.1960038562387048,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.3373579752147637,-0.877426394531097,Yes
1,Yes,No,-0.2594354906780068,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.966777244177718,0.04398598324632412,Yes
1,No,No,-0.7888002190384014,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,-0.1615829189350795,-0.6593795480051672,No
0,Yes,Yes,0.22920887396235737,Yes,No,No,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,-1.4893587220678117,-0.6734848258883488,No
1,Yes,No,-0.9924020376385531,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6394032351449919,-0.7366164295595535,Yes
1,Yes,Yes,0.06632741908223598,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.4669781412277214,0.5930322693001258,No
0,No,No,-0.5851984004382496,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,-1.03568814102246,-0.7644517275418574,No
0,Yes,Yes,0.9621754209229036,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,0.7008897241511383,1.108945500420194,No
0,No,No,0.14776814652229667,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.9941432160183071,-0.44797697165582206,No
0,Yes,No,-0.9516816739185228,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.532163649972125,-0.8121977620666181,Yes
0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0.6676537841478158,-0.9699605492827369,Yes
0,No,No,-0.8295205827584317,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,-0.2695997239458775,-0.7183170940898232,Yes
1,Yes,Yes,1.002895784642934,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),1.0149693571825356,1.45049630587633,No
0,No,No,0.3920903288424788,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),0.30372024111143525,0.38789870534330606,Yes
0,Yes,Yes,0.025607055362205634,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,-1.3381351950526947,-0.6805926497981838,Yes
0,Yes,No,1.5322605130033284,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),0.6593447991469852,1.5117516206272368,No
0,No,No,1.4508197855632678,No,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,-0.6584602219847502,0.35469942844767943,No
0,No,Yes,-1.2774445836787656,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.33148800705203,-0.9965155560017785,No
0,No,No,0.18848851024232702,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),1.1811490571991479,0.556036266589308,No
0,No,Yes,-1.1552834925186746,Yes,Yes,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,-1.3065610520495383,-0.970247511117606,No
0,No,No,-1.2774445836787656,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.467353566965646,-0.9850370826070142,No
0,No,No,-0.5037576729981889,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),-0.3244390249513595,-0.4928533878318917,No
0,Yes,Yes,1.6137012404433893,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),0.12092257109316168,1.1361185787835693,No
0,No,No,-0.055833672077855064,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.8354952811645946,0.23176939318721146,Yes
1,Yes,No,-0.5851984004382496,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.4582673621268844,-0.379348945147509,Yes
0,Yes,No,-0.8702409464784621,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),-0.3227772279511935,-0.738934198225804,No
0,Yes,Yes,0.025607055362205634,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),-1.4943441130683104,-0.7242770706601818,No
1,No,No,1.2064976032430856,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,0.6543594081464871,1.1819441764134364,No
0,No,No,-1.2774445836787656,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,-0.9592454790148186,-0.9915709828471106,No
0,Yes,No,-0.6666391278783103,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.531386430134194,-0.42409291739979293,No
0,Yes,Yes,-0.4223169455581282,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,0.4615909561272169,-0.2729081783983661,No
0,Yes,Yes,0.6771328748826912,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),-0.10009642992893289,0.32768086799538776,No
0,Yes,Yes,0.14776814652229667,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),-0.035286346922454,-0.04124168170980223,No
0,Yes,No,0.3920903288424788,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,1.1528985081963241,0.8194451570118553,Yes
1,No,No,-1.1552834925186746,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-1.3148700370503688,-0.9621684317666755,Yes
0,No,No,-0.8295205827584317,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,0.3087056321119333,-0.622162805421373,Yes
0,No,No,-0.055833672077855064,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,0.7590526191569525,0.19528109218423895,No
0,Yes,No,-1.1145631287986442,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.8105683261621028,-0.8249786007119424,No
0,Yes,Yes,1.369379058123207,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),-1.4876969250676457,-0.4007386388389067,No
1,No,No,-0.7073594915983407,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),-0.3244390249513595,-0.6731757900661822,Yes
0,No,No,1.2879383306831464,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.3174164112127704,1.9472493160220607,No
0,Yes,Yes,-0.9109613101984924,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),-1.4860351280674797,-0.9109567812361878,No
0,Yes,Yes,-1.0331224013585834,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.830509890164096,-0.738647236390935,Yes
0,No,No,-0.13727439951791576,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,-1.0124229830201346,-0.5638433309810504,No
0,No,No,1.002895784642934,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),-1.4660935640654862,-0.5104905036826933,No
0,No,No,0.5549717837226001,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,0.6477122201458225,0.6912173647999573,No
0,No,No,0.8400143297628127,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),-1.4993295040688086,-0.5756529141852793,No
0,No,No,-0.62591876415828,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),0.5014740841312035,-0.39493318017963164,No
0,Yes,Yes,0.22920887396235737,Yes,No,No,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,-1.481049737066981,-0.678054141258957,No
0,No,No,-0.7073594915983407,Yes,No,No,No,No,No,No,No internet service,No,One year,No,Mailed check,-1.4943441130683104,-0.8729453751096794,No
0,No,No,-0.4223169455581282,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.47898614596680894,-0.5223000868869221,No
0,Yes,No,-0.748079855318371,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.677624566148813,-0.5044863791377395,Yes
0,Yes,No,1.002895784642934,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),0.32698539911376057,0.9213828303522827,No
1,No,No,-0.8702409464784621,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.47820892612887816,-0.642007320001937,No
